p,p_index,dataset_index,A,B,C,empirical_optimum,empirical_g12,empirical_g13,empirical_g23,theory_optimum,theory_g12,theory_g13,theory_g23,theory_D,best_initialization,alpha,beta,g12,g13,g23,D,deployed_gap,optimization_error,gram_error_to_empirical,gram_error_to_population,gradient_norm
0.05,1,27,0.054720607289446,1.016061545448128,0.9607373378239711,0.054720607289446,1.0,0.0,0.0,0.05,1.0,0.0,0.0,1.0,0,1.5707963267629126,1.5707963268486536,1.0,1.0229783195803345e-21,2.889808342281659e-21,1.0,-0.5,0.0,2.889808342281659e-21,2.889808342281659e-21,9.390899839444367e-11
0.05,1,28,0.05978834968879007,0.9908596956219805,0.9413616306008824,0.05978834968879007,1.0,0.0,0.0,0.05,1.0,0.0,0.0,1.0,0,1.570796326753645,1.5707963268514014,1.0,1.7017052263359997e-21,3.1927855979370487e-21,1.0,-0.5,0.0,3.1927855979370487e-21,3.1927855979370487e-21,9.469339164840093e-11
0.05,1,29,0.05620181249761548,1.020458246223987,0.9273072521872437,0.05620181249761548,1.0,0.0,0.0,0.05,1.0,0.0,0.0,1.0,0,1.5707963268270084,1.5707963267373786,1.0,1.0311681801022604e-21,3.308326260195043e-21,1.0,-0.5,0.0,3.308326260195043e-21,3.308326260195043e-21,9.659909169656468e-11
0.05,1,30,0.04652359090577343,1.012875700305579,0.9083475565215038,0.04652359090577343,1.0,0.0,0.0,0.05,1.0,0.0,0.0,1.0,0,1.570796326816422,1.5707963267358434,1.0,4.633422793995789e-22,3.487288461640671e-21,1.0,-0.5,0.0,3.487288461640671e-21,3.487288461640671e-21,9.978416663843607e-11
0.05,1,31,0.05057789049471422,0.9770699701506083,0.9390216361145655,0.05057789049471422,1.0,0.0,0.0,0.05,1.0,0.0,0.0,1.0,0,1.5707963268320597,1.5707963267374325,1.0,1.3810960168284887e-21,3.3021221870360238e-21,1.0,-0.5,0.0,3.3021221870360238e-21,3.3021221870360238e-21,9.834796875621054e-11
0.05,1,32,0.05691447736769904,0.9618314292857759,0.962926079501106,0.05691447736769904,1.0,0.0,0.0,0.05,1.0,0.0,0.0,1.0,0,1.5707963268471992,1.5707963268358989,1.0,2.735556261360127e-21,1.6811846218292403e-21,1.0,-0.5,0.0,2.735556261360127e-21,2.735556261360127e-21,9.932616344775095e-11
0.05,1,33,0.037784100723595254,0.9672907897326453,0.9703864486002743,0.037784100723595254,1.0,0.0,0.0,0.05,1.0,0.0,0.0,1.0,0,1.5707963268471077,1.5707963267624954,1.0,2.725995107998253e-21,1.0498412654519296e-21,1.0,-0.5,0.0,2.725995107998253e-21,2.725995107998253e-21,9.461256025236702e-11
0.05,1,34,0.047744602137881786,0.9734610207742612,0.9466913115092299,0.047744602137881786,1.0,0.0,0.0,0.05,1.0,0.0,0.0,1.0,0,1.5707963268322727,1.5707963267417122,1.0,1.3969684394041062e-21,2.828581153109938e-21,1.0,-0.5,0.0,2.828581153109938e-21,2.828581153109938e-21,9.205088700014756e-11
0.05,1,35,0.05658644307185359,1.002765004775608,0.9580039877726261,0.05658644307185359,1.0,0.0,0.0,0.05,1.0,0.0,0.0,1.0,0,1.5707963268336163,1.570796326738275,1.0,1.4992099707706356e-21,3.206012101764843e-21,1.0,-0.5,0.0,3.206012101764843e-21,3.206012101764843e-21,9.769749841620779e-11
0.05,1,36,0.05107838384362796,1.0383479599174703,0.9717145354517611,0.05107838384362796,1.0,0.0,0.0,0.05,1.0,0.0,0.0,1.0,0,1.5707963267596603,1.5707963268493104,1.0,1.2415982181001446e-21,2.9608557060184234e-21,1.0,-0.5,0.0,2.9608557060184234e-21,2.9608557060184234e-21,9.659089410212872e-11
0.05,1,37,0.055277078434537434,0.9709692084283787,0.9512475430510288,0.055277078434537434,1.0,0.0,0.0,0.05,1.0,0.0,0.0,1.0,0,1.5707963267429603,1.5707963268513465,1.0,2.6973786681408133e-21,3.186590599057379e-21,1.0,-0.5,0.0,3.186590599057379e-21,3.186590599057379e-21,9.541310333416627e-11
0.05,1,38,0.06108855451983533,0.9355078814792677,0.9668245794257841,0.06108855451983533,1.0,0.0,0.0,0.05,1.0,0.0,0.0,1.0,0,1.5707963267372127,1.5707963268442848,1.0,3.3274345022909203e-21,2.4391952887929538e-21,1.0,-0.5,0.0,3.3274345022909203e-21,3.3274345022909203e-21,9.484575840103882e-11
0.05,1,39,0.06036952827473159,1.030579283801255,0.9417236401802405,0.06036952827473159,1.0,0.0,0.0,0.05,1.0,0.0,0.0,1.0,0,1.5707963267652068,1.5707963268513367,1.0,8.814882263169197e-22,3.185487667789855e-21,1.0,-0.5,0.0,3.185487667789855e-21,3.185487667789855e-21,9.590274525190307e-11
0.05,1,40,0.05939974242349081,1.0027542852353672,0.9618078005004758,0.05939974242349081,1.0,0.0,0.0,0.05,1.0,0.0,0.0,1.0,0,1.5707963268373075,1.5707963267367082,1.0,1.798684642174586e-21,3.385890390927889e-21,1.0,-0.5,0.0,3.385890390927889e-21,3.385890390927889e-21,9.99809764343526e-11
0.05,1,41,0.046328047542873285,0.9852207983566315,0.9536438029452288,0.046328047542873285,1.0,0.0,0.0,0.05,1.0,0.0,0.0,1.0,0,1.5707963267521239,1.5707963268480258,1.0,1.8295069041764242e-21,2.8227137544879907e-21,1.0,-0.5,0.0,2.8227137544879907e-21,2.8227137544879907e-21,9.244679760985689e-11
0.05,1,42,0.051171414041698206,0.9894960802879924,0.9437012685264069,0.051171414041698206,1.0,0.0,0.0,0.05,1.0,0.0,0.0,1.0,0,1.5707963268281802,1.570796326738159,1.0,1.1077938264104004e-21,3.2191512613177426e-21,1.0,-0.5,0.0,3.2191512613177426e-21,3.2191512613177426e-21,9.7873609647513e-11
0.05,1,43,0.04350674720806613,0.9699269746541375,0.9629294478414596,0.04350674720806613,1.0,0.0,0.0,0.05,1.0,0.0,0.0,1.0,0,1.5707963268003318,1.570796326741037,1.0,2.954081863974622e-23,2.900861326366301e-21,1.0,-0.5,0.0,2.900861326366301e-21,2.900861326366301e-21,9.85666288571111e-11
0.05,1,44,0.052463948627656104,1.0021238260829226,0.9797613786389909,0.052463948627656104,1.0,0.0,0.0,0.05,1.0,0.0,0.0,1.0,0,1.570796326754038,1.570796326847217,1.0,1.6694342669676612e-21,2.7374147365913274e-21,1.0,-0.5,0.0,2.7374147365913274e-21,2.7374147365913274e-21,9.274575756183013e-11
0.05,1,45,0.04752768647992965,0.9661330187585752,0.9576443368048438,0.04752768647992965,1.0,0.0,0.0,0.05,1.0,0.0,0.0,1.0,0,1.5707963268503022,1.570796326742684,1.0,3.0697825958939387e-21,2.726147016355249e-21,1.0,-0.5,0.0,3.0697825958939387e-21,3.0697825958939387e-21,9.682871340315603e-11
0.05,1,46,0.04551154974799701,1.0169598807377267,0.9275692567805474,0.04551154974799701,1.0,0.0,0.0,0.05,1.0,0.0,0.0,1.0,0,1.5707963268200051,1.570796326739562,1.0,6.304378091299204e-22,3.061927585684827e-21,1.0,-0.5,0.0,3.061927585684827e-21,3.061927585684827e-21,9.533131890076168e-11
0.05,1,47,0.05757365873497748,0.9760634393876387,0.9630555571468105,0.05757365873497748,1.0,0.0,0.0,0.05,1.0,0.0,0.0,1.0,0,1.570796326740559,1.5707963268514178,1.0,2.9525863723026215e-21,3.1946427606668585e-21,1.0,-0.5,0.0,3.1946427606668585e-21,3.1946427606668585e-21,9.610095309912274e-11
0.05,1,48,0.0423388906467026,1.0935286697213993,0.9288413573816094,0.0423388906467026,1.0,0.0,0.0,0.05,1.0,0.0,0.0,1.0,0,1.5707963268064016,1.5707963267423157,1.0,1.3236405690769173e-22,2.7647499734639763e-21,1.0,-0.5,0.0,2.7647499734639763e-21,2.7647499734639763e-21,9.225196273246854e-11
0.05,1,49,0.043666193151684296,1.0037998381975506,0.9815772695045375,0.043666193151684296,1.0,0.0,0.0,0.05,1.0,0.0,0.0,1.0,0,1.5707963267629865,1.5707963268450953,1.0,1.0182539335466916e-21,2.5199067535004743e-21,1.0,-0.5,0.0,2.5199067535004743e-21,2.5199067535004743e-21,9.137699809394426e-11
0.1,2,0,0.09588885663634719,0.9319119771049544,0.9145676658030465,0.09588885663634719,1.0,0.0,0.0,0.1,1.0,0.0,0.0,1.0,0,1.5707963267367462,1.570796326858374,1.0,3.3814730485576894e-21,4.0293783162766264e-21,1.0,-0.5,0.0,4.0293783162766264e-21,4.0293783162766264e-21,9.278322137816404e-11
0.1,2,1,0.1040321341179404,0.981397328753847,0.9124248908179664,0.1040321341179404,1.0,0.0,0.0,0.1,1.0,0.0,0.0,1.0,0,1.5707963268437166,1.5707963267274274,1.0,2.3833921924278093e-21,4.5520933018048914e-21,1.0,-0.5,0.0,4.5520933018048914e-21,4.5520933018048914e-21,9.89255322592377e-11
0.1,2,2,0.09573527625071802,1.0240141069373687,0.8842927285070257,0.09573527625071802,1.0,0.0,0.0,0.1,1.0,0.0,0.0,1.0,0,1.5707963267628904,1.5707963268577187,1.0,1.024399188979797e-21,3.946620100747482e-21,1.0,-0.5,0.0,3.946620100747482e-21,3.946620100747482e-21,9.294946676991703e-11
0.1,2,3,0.09919943295047806,0.969721605855997,0.9523391097959799,0.09919943295047806,1.0,0.0,0.0,0.1,1.0,0.0,0.0,1.0,0,1.5707963268490714,1.570796326733451,1.0,2.9349117251584298e-21,3.7755588806125806e-21,1.0,-0.5,0.0,3.7755588806125806e-21,3.7755588806125806e-21,9.40950947324905e-11
0.1,2,4,0.09816739748828936,1.0114770965937092,0.863976833428824,0.09816739748828936,1.0,0.0,0.0,0.1,1.0,0.0,0.0,1.0,0,1.5707963268379899,1.570796326724702,1.0,1.8570278050071454e-21,4.9272787943674875e-21,1.0,-0.5,0.0,4.9272787943674875e-21,4.9272787943674875e-21,9.905063700481881e-11
0.1,2,5,0.11780785013832756,1.0034579936969892,0.8643535387790555,0.11780785013832756,1.0,0.0,0.0,0.1,1.0,0.0,0.0,1.0,0,1.5707963268342162,1.5707963267260212,1.0,1.54603074031026e-21,4.743822254224396e-21,1.0,-0.5,0.0,4.743822254224396e-21,4.743822254224396e-21,9.35729679426236e-11
0.1,2,6,0.09024988448182833,0.9770713839623304,0.9527301740156994,0.09024988448182833,1.0,0.0,0.0,0.1,1.0,0.0,0.0,1.0,0,1.5707963267423444,1.5707963268545198,1.0,2.761738565779131e-21,3.554918112456616e-21,1.0,-0.5,0.0,3.554918112456616e-21,3.554918112456616e-21,9.336188754314546e-11
0.1,2,7,0.09466632288459043,0.9968479785658894,0.8900968681185182,0.09466632288459043,1.0,0.0,0.0,0.1,1.0,0.0,0.0,1.0,0,1.5707963268316512,1.5707963267318896,1.0,1.3508960732739e-21,3.969881322738127e-21,1.0,-0.5,0.0,3.969881322738127e-21,3.969881322738127e-21,9.327654160993279e-11
0.1,2,8,0.1044563907062538,0.9652877803282642,0.8922338821792113,0.1044563907062538,1.0,0.0,0.0,0.1,1.0,0.0,0.0,1.0,0,1.570796326841687,1.5707963267290326,1.0,2.189331064269823e-21,4.338072050738033e-21,1.0,-0.5,0.0,4.338072050738033e-21,4.338072050738033e-21,9.399733059658863e-11
0.1,2,9,0.09921367860256376,1.0159998890412987,0.868829759115813,0.09921367860256376,1.0,0.0,0.0,0.1,1.0,0.0,0.0,1.0,0,1.5707963267599263,1.5707963268643395,1.0,1.2229225920706315e-21,4.8223072836340755e-21,1.0,-0.5,0.0,4.8223072836340755e-21,4.8223072836340755e-21,9.994957821560654e-11
0.1,2,10,0.10401451252108365,0.9859374560334775,0.9105071599917263,0.10401451252108365,1.0,0.0,0.0,0.1,1.0,0.0,0.0,1.0,0,1.5707963267494691,1.570796326859865,1.0,2.063657830763579e-21,4.2208947932323045e-21,1.0,-0.5,0.0,4.2208947932323045e-21,4.2208947932323045e-21,9.534285740851505e-11
0.1,2,11,0.08922416854693863,1.021524793778934,0.9190272983599359,0.08922416854693863,1.0,0.0,0.0,0.1,1.0,0.0,0.0,1.0,0,1.5707963267586336,1.570796326857118,1.0,1.3150090738800895e-21,3.87148743094476e-21,1.0,-0.5,0.0,3.87148743094476e-21,3.87148743094476e-21,9.679174072804982e-11
0.1,2,12,0.10305295511326412,1.0030156085978754,0.9079056818003379,0.10305295511326412,1.0,0.0,0.0,0.1,1.0,0.0,0.0,1.0,0,1.5707963268377325,1.570796326727848,1.0,1.8349139665363066e-21,4.495521484993007e-21,1.0,-0.5,0.0,4.495521484993007e-21,4.495521484993007e-21,9.90998464761651e-11
0.1,2,13,0.09177789719308645,1.0010114618842822,0.9220726231739463,0.09177789719308645,1.0,0.0,0.0,0.1,1.0,0.0,0.0,1.0,0,1.570796326753004,1.570796326859201,1.0,1.75498580496737e-21,4.135040220358743e-21,1.0,-0.5,0.0,4.135040220358743e-21,4.135040220358743e-21,9.909338600026103e-11
0.1,2,14,0.08798782411045715,1.0086115052059943,0.9096237864641665,0.08798782411045715,1.0,0.0,0.0,0.1,1.0,0.0,0.0,1.0,0,1.5707963267568554,1.5707963268594292,1.0,1.4471319112073113e-21,4.164448751429816e-21,1.0,-0.5,0.0,4.164448751429816e-21,4.164448751429816e-21,9.93501890788652e-11
0.1,2,15,0.11358132236887442,1.0014038448944966,0.897161390915924,0.11358132236887442,1.0,0.0,0.0,0.1,1.0,0.0,0.0,1.0,0,1.5707963268384935,1.570796326727013,1.0,1.900684687519086e-21,4.608174711035169e-21,1.0,-0.5,0.0,4.608174711035169e-21,4.608174711035169e-21,9.648080040886661e-11
0.1,2,16,0.09355803121022872,1.0100249767526723,0.9224858476394819,0.09355803121022872,1.0,0.0,0.0,0.1,1.0,0.0,0.0,1.0,0,1.5707963268350114,1.570796326731708,1.0,1.6091922961114834e-21,3.992802547200007e-21,1.0,-0.5,0.0,3.992802547200007e-21,3.992802547200007e-21,9.725150871359395e-11
0.1,2,17,0.10507206718685913,1.0503364190812894,0.8870187642536567,0.10507206718685913,1.0,0.0,0.0,0.1,1.0,0.0,0.0,1.0,0,1.5707963267636322,1.570796326858718,1.0,9.77461812885359e-22,4.0731623394785454e-21,1.0,-0.5,0.0,4.0731623394785454e-21,4.0731623394785454e-21,9.323973128583724e-11
0.1,2,18,0.10971634162182335,0.9713356834632676,0.9189483932619752,0.10971634162182335,1.0,0.0,0.0,0.1,1.0,0.0,0.0,1.0,0,1.570796326848507,1.5707963267269198,1.0,2.8740737208917285e-21,4.620844873834619e-21,1.0,-0.5,0.0,4.620844873834619e-21,4.620844873834619e-21,9.825413379909771e-11
0.1,2,19,0.09988772544699628,1.0118068160496216,0.8669208028335995,0.09988772544699628,1.0,0.0,0.0,0.1,1.0,0.0,0.0,1.0,0,1.57079632682909,1.5707963267279534,1.0,1.1691937776074275e-21,4.481389207685776e-21,1.0,-0.5,0.0,4.481389207685776e-21,4.481389207685776e-21,9.586424809999644e-11
0.1,2,20,0.10640372798019301,1.0141286678119936,0.8865534470211822,0.10640372798019301,1.0,0.0,0.0,0.1,1.0,0.0,0.0,1.0,0,1.5707963267563394,1.5707963268628722,1.0,1.4866591138142326e-21,4.6206772870314525e-21,1.0,-0.5,0.0,4.6206772870314525e-21,4.6206772870314525e-21,9.785697053055962e-11
0.1,2,21,0.09450178697082562,0.9983081247383845,0.9354140967196571,0.09450178697082562,1.0,0.0,0.0,0.1,1.0,0.0,0.0,1.0,0,1.5707963268410643,1.57079632673068,1.0,2.1314542212100496e-21,4.123783691231056e-21,1.0,-0.5,0.0,4.123783691231056e-21,4.123783691231056e-21,9.927536009249244e-11
0.1,2,22,0.10862108710608093,0.9856153730066403,0.9197296636368468,0.10862108710608093,1.0,0.0,0.0,0.1,1.0,0.0,0.0,1.0,0,1.570796326844151,1.5707963267284535,1.0,2.4259877550895595e-21,4.414690121902288e-21,1.0,-0.5,0.0,4.414690121902288e-21,4.414690121902288e-21,9.708507754484683e-11
0.1,2,23,0.08785696135875107,0.9705158556316379,0.876925787065842,0.08785696135875107,1.0,0.0,0.0,0.1,1.0,0.0,0.0,1.0,0,1.5707963267544185,1.5707963268611862,1.0,1.6384787311316916e-21,4.3943083119964665e-21,1.0,-0.5,0.0,4.3943083119964665e-21,4.3943083119964665e-21,9.750151044459227e-11
0.1,2,24,0.11300370966136875,1.0254011769348517,0.8761432739936676,0.11300370966136875,1.0,0.0,0.0,0.1,1.0,0.0,0.0,1.0,0,1.5707963267573168,1.5707963268647929,1.0,1.41223974070525e-21,4.885485726176779e-21,1.0,-0.5,0.0,4.885485726176779e-21,4.885485726176779e-21,9.818787841006649e-11
0.1,2,25,0.09768626752181261,1.0050463814072328,0.8739342923677774,0.09768626752181261,1.0,0.0,0.0,0.1,1.0,0.0,0.0,1.0,0,1.5707963268310012,1.5707963267272158,1.0,1.3035431212610755e-21,4.580692194635922e-21,1.0,-0.5,0.0,4.580692194635922e-21,4.580692194635922e-21,9.802034203208992e-11
0.1,2,26,0.0998660583453007,0.9601121596846961,0.9261447813964778,0.0998660583453007,1.0,0.0,0.0,0.1,1.0,0.0,0.0,1.0,0,1.570796326851506,1.570796326727876,1.0,3.2046154069152328e-21,4.4917705444006564e-21,1.0,-0.5,0.0,4.4917705444006564e-21,4.4917705444006564e-21,9.94488115776259e-11
0.1,2,27,0.09296652796410443,1.039719120887659,0.8917963289577433,0.09296652796410443,1.0,0.0,0.0,0.1,1.0,0.0,0.0,1.0,0,1.570796326826014,1.5707963267303386,1.0,9.682982925909347e-22,4.167732239659149e-21,1.0,-0.5,0.0,4.167732239659149e-21,4.167732239659149e-21,9.735589959178091e-11
0.1,2,28,0.10447357331903874,1.0379510431803836,0.8749890585869555,0.10447357331903874,1.0,0.0,0.0,0.1,1.0,0.0,0.0,1.0,0,1.5707963268264806,1.5707963267301324,1.0,9.975495273221715e-22,4.1944087567962304e-21,1.0,-0.5,0.0,4.1944087567962304e-21,4.1944087567962304e-21,9.320433487012295e-11
0.1,2,29,0.09148979647114056,1.002415038242406,0.9018937579346704,0.09148979647114056,1.0,0.0,0.0,0.1,1.0,0.0,0.0,1.0,0,1.5707963267581202,1.5707963268567025,1.0,1.3525051391900417e-21,3.8199609315047875e-21,1.0,-0.5,0.0,3.8199609315047875e-21,3.8199609315047875e-21,9.344604846694968e-11
0.1,2,30,0.07640631598443873,1.023654878139526,0.9054001433565315,0.07640631598443873,1.0,0.0,0.0,0.1,1.0,0.0,0.0,1.0,0,1.5707963267659288,1.5707963268556808,1.0,8.391321823177378e-22,3.694719611117271e-21,1.0,-0.5,0.0,3.694719611117271e-21,3.694719611117271e-21,9.635281950078547e-11
0.1,2,31,0.0958436508019473,1.012214667949436,0.9074980720398662,0.0958436508019473,1.0,0.0,0.0,0.1,1.0,0.0,0.0,1.0,0,1.570796326757053,1.5707963268589822,1.0,1.4321355889355917e-21,4.106959572503246e-21,1.0,-0.5,0.0,4.106959572503246e-21,4.106959572503246e-21,9.67765321610975e-11
0.1,2,32,0.09444708664254362,1.016215008466188,0.9291035013486284,0.09444708664254362,1.0,0.0,0.0,0.1,1.0,0.0,0.0,1.0,0,1.5707963267548777,1.570796326857431,1.0,1.6015154253303451e-21,3.910546287255275e-21,1.0,-0.5,0.0,3.910546287255275e-21,3.910546287255275e-21,9.683006657826714e-11
0.1,2,33,0.09356931041300565,0.9919973814589356,0.9493286616439437,0.09356931041300565,1.0,0.0,0.0,0.1,1.0,0.0,0.0,1.0,0,1.5707963268455019,1.570796326731183,1.0,2.5608899609885758e-21,4.059415200934114e-21,1.0,-0.5,0.0,4.059415200934114e-21,4.059415200934114e-21,9.957672143544943e-11
0.1,2,34,0.1105317290051345,0.9943185761439579,0.8908569671717909,0.1105317290051345,1.0,0.0,0.0,0.1,1.0,0.0,0.0,1.0,0,1.5707963267520926,1.5707963268621443,1.0,1.8321861667407802e-21,4.522253381435982e-21,1.0,-0.5,0.0,4.522253381435982e-21,4.522253381435982e-21,9.548774771934689e-11
0.1,2,35,0.09078552925182269,0.9524357871696916,0.9147851901216433,0.09078552925182269,1.0,0.0,0.0,0.1,1.0,0.0,0.0,1.0,0,1.570796326843423,1.5707963267332306,1.0,2.354816825782492e-21,3.802703802908797e-21,1.0,-0.5,0.0,3.802703802908797e-21,3.802703802908797e-21,9.281463658923187e-11
0.1,2,36,0.11145384439604045,0.9806011419788033,0.8919894770106713,0.11145384439604045,1.0,0.0,0.0,0.1,1.0,0.0,0.0,1.0,0,1.5707963267493228,1.57079632686099,1.0,2.076973818150545e-21,4.368323218373719e-21,1.0,-0.5,0.0,4.368323218373719e-21,4.368323218373719e-21,9.301758190608586e-11
0.1,2,37,0.10957997521216371,0.9771501168165988,0.934341181168242,0.10957997521216371,1.0,0.0,0.0,0.1,1.0,0.0,0.0,1.0,0,1.5707963267428113,1.5707963268582128,1.0,2.712877044182943e-21,4.0089386379697054e-21,1.0,-0.5,0.0,4.0089386379697054e-21,4.0089386379697054e-21,9.30264490393515e-11
0.1,2,38,0.0820910525898525,0.98390043245984,0.9002754143098606,0.0820910525898525,1.0,0.0,0.0,0.1,1.0,0.0,0.0,1.0,0,1.5707963268324248,1.570796326733609,1.0,1.4083614070897136e-21,3.756182521944209e-21,1.0,-0.5,0.0,3.756182521944209e-21,3.756182521944209e-21,9.412783081203228e-11
0.1,2,39,0.09364081375396123,1.036325796560324,0.890705602304546,0.09364081375396123,1.0,0.0,0.0,0.1,1.0,0.0,0.0,1.0,0,1.5707963268262761,1.5707963267307086,1.0,9.846732951514086e-22,4.120105697363198e-21,1.0,-0.5,0.0,4.120105697363198e-21,4.120105697363198e-21,9.64472635381173e-11
0.1,2,40,0.09344847004013171,1.021392139101639,0.9102964381915823,0.09344847004013171,1.0,0.0,0.0,0.1,1.0,0.0,0.0,1.0,0,1.5707963268316953,1.570796326730498,1.0,1.3541461622196081e-21,4.147172955621969e-21,1.0,-0.5,0.0,4.147172955621969e-21,4.147172955621969e-21,9.833007670214206e-11
0.1,2,41,0.09158965546155486,0.9747970484662293,0.9166859601068446,0.09158965546155486,1.0,0.0,0.0,0.1,1.0,0.0,0.0,1.0,0,1.5707963268417025,1.570796326730886,1.0,2.1907858402047027e-21,4.0973615020388454e-21,1.0,-0.5,0.0,4.0973615020388454e-21,4.0973615020388454e-21,9.705601827926677e-11
0.1,2,42,0.09026835265119537,0.9879173291295474,0.8980434256809734,0.09026835265119537,1.0,0.0,0.0,0.1,1.0,0.0,0.0,1.0,0,1.5707963267559917,1.5707963268576828,1.0,1.5135943992351805e-21,3.942101816557257e-21,1.0,-0.5,0.0,3.942101816557257e-21,3.942101816557257e-21,9.441041925825218e-11
0.1,2,43,0.09472806175702318,0.9911751198789357,0.9029550234722156,0.09472806175702318,1.0,0.0,0.0,0.1,1.0,0.0,0.0,1.0,0,1.5707963267552127,1.570796326857315,1.0,1.574809778227937e-21,3.8960633459361394e-21,1.0,-0.5,0.0,3.8960633459361394e-21,3.8960633459361394e-21,9.337820141669405e-11
0.1,2,44,0.10580071863001651,1.0579127402221653,0.8743954904355564,0.10580071863001651,1.0,0.0,0.0,0.1,1.0,0.0,0.0,1.0,0,1.5707963267639014,1.5707963268627634,1.0,9.607066156924446e-22,4.605897389790081e-21,1.0,-0.5,0.0,4.605897389790081e-21,4.605897389790081e-21,9.776543378700839e-11
0.1,2,45,0.10519620389040933,0.9951105357778798,0.9382566394612851,0.10519620389040933,1.0,0.0,0.0,0.1,1.0,0.0,0.0,1.0,0,1.570796326845422,1.5707963267289382,1.0,2.552805984545313e-21,4.3505119981768034e-21,1.0,-0.5,0.0,4.3505119981768034e-21,4.3505119981768034e-21,9.926454578983842e-11
0.1,2,46,0.10630214153496509,0.9950957139259726,0.8514840795729344,0.10630214153496509,1.0,0.0,0.0,0.1,1.0,0.0,0.0,1.0,0,1.5707963267582448,1.5707963268638658,1.0,1.343358397553585e-21,4.756752411280886e-21,1.0,-0.5,0.0,4.756752411280886e-21,4.756752411280886e-21,9.499688323586236e-11
0.1,2,47,0.0947635938777586,1.041359474304284,0.8720266255746731,0.0947635938777586,1.0,0.0,0.0,0.1,1.0,0.0,0.0,1.0,0,1.5707963267650984,1.570796326861357,1.0,8.879342232030107e-22,4.41697566473493e-21,1.0,-0.5,0.0,4.41697566473493e-21,4.41697566473493e-21,9.766674370145836e-11
0.1,2,48,0.10076013524384814,0.9463497295415222,0.8871915408735271,0.10076013524384814,1.0,0.0,0.0,0.1,1.0,0.0,0.0,1.0,0,1.5707963268440852,1.5707963267293696,1.0,2.419517574903329e-21,4.2937849058287966e-21,1.0,-0.5,0.0,4.2937849058287966e-21,4.2937849058287966e-21,9.315244920242327e-11
0.1,2,49,0.09404883245152496,1.0292142657007302,0.8232564524760033,0.09404883245152496,1.0,0.0,0.0,0.1,1.0,0.0,0.0,1.0,0,1.5707963268224812,1.5707963267237544,1.0,7.609068490802575e-22,5.0612217941898054e-21,1.0,-0.5,0.0,5.0612217941898054e-21,5.0612217941898054e-21,9.856637514893502e-11
0.15000000000000002,3,0,0.15119721402711883,1.011569233226574,0.8306757633146529,0.15119721402711883,1.0,0.0,0.0,0.15000000000000002,1.0,0.0,0.0,1.0,0,1.5707963268398564,1.5707963267156115,1.0,2.0213793374415755e-21,6.286124580360952e-21,1.0,-0.5,0.0,6.286124580360952e-21,6.286124580360952e-21,9.414944939918864e-11
0.15000000000000002,3,1,0.15241585926017528,1.0441314396014336,0.8205163419490233,0.15241585926017528,1.0,0.0,0.0,0.15000000000000002,1.0,0.0,0.0,1.0,0,1.5707963267526388,1.5707963268783047,1.0,1.7857228512282698e-21,6.956912484791173e-21,1.0,-0.5,0.0,6.956912484791173e-21,6.956912484791173e-21,9.856847237879286e-11
0.15000000000000002,3,2,0.15651196364712258,1.0376494177433768,0.8259650159829849,0.15651196364712258,1.0,0.0,0.0,0.15000000000000002,1.0,0.0,0.0,1.0,0,1.5707963268389373,1.5707963267119485,1.0,1.9395841194852815e-21,6.880396263812776e-21,1.0,-0.5,0.0,6.880396263812776e-21,6.880396263812776e-21,9.727399391542353e-11
0.15000000000000002,3,3,0.16639724777085269,0.9676563320788536,0.8681610783239373,0.16639724777085269,1.0,0.0,0.0,0.15000000000000002,1.0,0.0,0.0,1.0,0,1.5707963268575604,1.5707963267107579,1.0,3.9267534418232275e-21,7.079330470357326e-21,1.0,-0.5,0.0,7.079330470357326e-21,7.079330470357326e-21,9.723690117273336e-11
0.15000000000000002,3,4,0.16987741010976481,0.9961333145768959,0.8412849038064292,0.16987741010976481,1.0,0.0,0.0,0.15000000000000002,1.0,0.0,0.0,1.0,0,1.5707963268510863,1.570796326707537,1.0,3.1572777011708485e-21,7.6316847277604e-21,1.0,-0.5,0.0,7.6316847277604e-21,7.6316847277604e-21,9.821695775127573e-11
0.15000000000000002,3,5,0.16002027181004305,0.9653608754434047,0.8701492394839656,0.16002027181004305,1.0,0.0,0.0,0.15000000000000002,1.0,0.0,0.0,1.0,0,1.5707963267344747,1.5707963268759104,1.0,3.6508121561353044e-21,6.563235961051405e-21,1.0,-0.5,0.0,6.563235961051405e-21,6.563235961051405e-21,9.572301979080044e-11
0.15000000000000002,3,6,0.15475586442155811,0.9861827124604345,0.8638933628664454,0.15475586442155811,1.0,0.0,0.0,0.15000000000000002,1.0,0.0,0.0,1.0,0,1.5707963267391174,1.5707963268769105,1.0,3.1113214174703004e-21,6.7262781453146106e-21,1.0,-0.5,0.0,6.7262781453146106e-21,6.7262781453146106e-21,9.905392660968998e-11
